('L', 101, 95)
('-', 102, 95)
('-', 103, 95)
('-', 104, 95)
('-', 105, 95)
('-', 106, 95)
('J', 107, 95)
('|', 107, 94)
('F', 107, 93)
('-', 108, 93)
('-', 109, 93)
('J', 110, 93)
('7', 110, 92)
('L', 109, 92)
('F', 109, 91)
('-', 110, 91)
('7', 111, 91)
('|', 111, 92)
('L', 111, 93)
('-', 112, 93)
('J', 113, 93)
('7', 113, 92)
('L', 112, 92)
('F', 112, 91)
('-', 113, 91)
('7', 114, 91)
('|', 114, 92)
('|', 114, 93)
('J', 114, 94)
('-', 113, 94)
('-', 112, 94)
('-', 111, 94)
('-', 110, 94)
('-', 109, 94)
('F', 108, 94)
('L', 108, 95)
('-', 109, 95)
('-', 110, 95)
('-', 111, 95)
('-', 112, 95)
('-', 113, 95)
('-', 114, 95)
('7', 115, 95)
('L', 115, 96)
('-', 116, 96)
('J', 117, 96)
('7', 117, 95)
('L', 116, 95)
('F', 116, 94)
('-', 117, 94)
('7', 118, 94)
('L', 118, 95)
('J', 119, 95)
('|', 119, 94)
('F', 119, 93)
('-', 120, 93)
('-', 121, 93)
('-', 122, 93)
('7', 123, 93)
('J', 123, 94)
('-', 122, 94)
('-', 121, 94)
('F', 120, 94)
('L', 120, 95)
('7', 121, 95)
('L', 121, 96)
('J', 122, 96)
('F', 122, 95)
('7', 123, 95)
('L', 123, 96)
('J', 124, 96)
('F', 124, 95)
('-', 125, 95)
('-', 126, 95)
('J', 127, 95)
('F', 127, 94)
('-', 128, 94)
('7', 129, 94)
('J', 129, 95)
('F', 128, 95)
('J', 128, 96)
('F', 127, 96)
('L', 127, 97)
('-', 128, 97)
('7', 129, 97)
('L', 129, 98)
('7', 130, 98)
('|', 130, 99)
('J', 130, 100)
('L', 129, 100)
('7', 129, 99)
('L', 128, 99)
('7', 128, 98)
('F', 127, 98)
('|', 127, 99)
('J', 127, 100)
('L', 126, 100)
('|', 126, 99)
('|', 126, 98)
('|', 126, 97)
('7', 126, 96)
('F', 125, 96)
('|', 125, 97)
('J', 125, 98)
('L', 124, 98)
('7', 124, 97)
('F', 123, 97)
('J', 123, 98)
('L', 122, 98)
('7', 122, 97)
('F', 121, 97)
('J', 121, 98)
('L', 120, 98)
('|', 120, 97)
('7', 120, 96)
('-', 119, 96)
('F', 118, 96)
('L', 118, 97)
('7', 119, 97)
('J', 119, 98)
('F', 118, 98)
('L', 118, 99)
('-', 119, 99)
('7', 120, 99)
('L', 120, 100)
('J', 121, 100)
('F', 121, 99)
('7', 122, 99)
('L', 122, 100)
('J', 123, 100)
('F', 123, 99)
('-', 124, 99)
('7', 125, 99)
('J', 125, 100)
('F', 124, 100)
('J', 124, 101)
('F', 123, 101)
('J', 123, 102)
('L', 122, 102)
('7', 122, 101)
('F', 121, 101)
('J', 121, 102)
('L', 120, 102)
('7', 120, 101)
('L', 119, 101)
('7', 119, 100)
('-', 118, 100)
('L', 117, 100)
('|', 117, 99)
('|', 117, 98)
('7', 117, 97)
('-', 116, 97)
('-', 115, 97)
('L', 114, 97)
('7', 114, 96)
('-', 113, 96)
('-', 112, 96)
('-', 111, 96)
('-', 110, 96)
('-', 109, 96)
('-', 108, 96)
('-', 107, 96)
('-', 106, 96)
('F', 105, 96)
('J', 105, 97)
('-', 104, 97)
('L', 103, 97)
('7', 103, 96)
('F', 102, 96)
('J', 102, 97)
('L', 101, 97)
('7', 101, 96)
('L', 100, 96)
('|', 100, 95)
('7', 100, 94)
('F', 99, 94)
('|', 99, 95)
('J', 99, 96)
('F', 98, 96)
('L', 98, 97)
('-', 99, 97)
('7', 100, 97)
('L', 100, 98)
('7', 101, 98)
('L', 101, 99)
('J', 102, 99)
('F', 102, 98)
('7', 103, 98)
('L', 103, 99)
('J', 104, 99)
('F', 104, 98)
('7', 105, 98)
('L', 105, 99)
('J', 106, 99)
('|', 106, 98)
('F', 106, 97)
('-', 107, 97)
('-', 108, 97)
('-', 109, 97)
('-', 110, 97)
('-', 111, 97)
('-', 112, 97)
('7', 113, 97)
('L', 113, 98)
('-', 114, 98)
('-', 115, 98)
('7', 116, 98)
('J', 116, 99)
('-', 115, 99)
('F', 114, 99)
('L', 114, 100)
('7', 115, 100)
('L', 115, 101)
('-', 116, 101)
('7', 117, 101)
('|', 117, 102)
('J', 117, 103)
('L', 116, 103)
('7', 116, 102)
('F', 115, 102)
('J', 115, 103)
('L', 114, 103)
('|', 114, 102)
('7', 114, 101)
('L', 113, 101)
('|', 113, 100)
('7', 113, 99)
('L', 112, 99)
('7', 112, 98)
('F', 111, 98)
('J', 111, 99)
('L', 110, 99)
('7', 110, 98)
('-', 109, 98)
('-', 108, 98)
('F', 107, 98)
('L', 107, 99)
('-', 108, 99)
('7', 109, 99)
('J', 109, 100)
('-', 108, 100)
('F', 107, 100)
('L', 107, 101)
('-', 108, 101)
('-', 109, 101)
('J', 110, 101)
('F', 110, 100)
('7', 111, 100)
('L', 111, 101)
('7', 112, 101)
('J', 112, 102)
('F', 111, 102)
('J', 111, 103)
('L', 110, 103)
('7', 110, 102)
('-', 109, 102)
('-', 108, 102)
('-', 107, 102)
('L', 106, 102)
('|', 106, 101)
('7', 106, 100)
('F', 105, 100)
('J', 105, 101)
('L', 104, 101)
('7', 104, 100)
('-', 103, 100)
('-', 102, 100)
('F', 101, 100)
('L', 101, 101)
('-', 102, 101)
('7', 103, 101)
('L', 103, 102)
('-', 104, 102)
('7', 105, 102)
('L', 105, 103)
('-', 106, 103)
('7', 107, 103)
('L', 107, 104)
('J', 108, 104)
('F', 108, 103)
('7', 109, 103)
('L', 109, 104)
('7', 110, 104)
('L', 110, 105)
('J', 111, 105)
('F', 111, 104)
('J', 112, 104)
('F', 112, 103)
('7', 113, 103)
('L', 113, 104)
('7', 114, 104)
('L', 114, 105)
('7', 115, 105)
('L', 115, 106)
('J', 116, 106)
('|', 116, 105)
('F', 116, 104)
('-', 117, 104)
('J', 118, 104)
('|', 118, 103)
('F', 118, 102)
('7', 119, 102)
('L', 119, 103)
('-', 120, 103)
('-', 121, 103)
('-', 122, 103)
('-', 123, 103)
('J', 124, 103)
('F', 124, 102)
('7', 125, 102)
('|', 125, 103)
('J', 125, 104)
('-', 124, 104)
('-', 123, 104)
('-', 122, 104)
('-', 121, 104)
('-', 120, 104)
('F', 119, 104)
('L', 119, 105)
('-', 120, 105)
('-', 121, 105)
('-', 122, 105)
('-', 123, 105)
('-', 124, 105)
('7', 125, 105)
('J', 125, 106)
('-', 124, 106)
('F', 123, 106)
('J', 123, 107)
('L', 122, 107)
('7', 122, 106)
('F', 121, 106)
('J', 121, 107)
('L', 120, 107)
('7', 120, 106)
('F', 119, 106)
('J', 119, 107)
('L', 118, 107)
('|', 118, 106)
('7', 118, 105)
('F', 117, 105)
('|', 117, 106)
('J', 117, 107)
('F', 116, 107)
('L', 116, 108)
('7', 117, 108)
('L', 117, 109)
('J', 118, 109)
('F', 118, 108)
('7', 119, 108)
('L', 119, 109)
('J', 120, 109)
('F', 120, 108)
('-', 121, 108)
('-', 122, 108)
('7', 123, 108)
('J', 123, 109)
('-', 122, 109)
('F', 121, 109)
('J', 121, 110)
('-', 120, 110)
('F', 119, 110)
('L', 119, 111)
('-', 120, 111)
('-', 121, 111)
('J', 122, 111)
('F', 122, 110)
('7', 123, 110)
('L', 123, 111)
('-', 124, 111)
('J', 125, 111)
('7', 125, 110)
('L', 124, 110)
('F', 124, 109)
('J', 125, 109)
('F', 125, 108)
('7', 126, 108)
('|', 126, 109)
('|', 126, 110)
('L', 126, 111)
('J', 127, 111)
('|', 127, 110)
('F', 127, 109)
('J', 128, 109)
('F', 128, 108)
('7', 129, 108)
('|', 129, 109)
('J', 129, 110)
('F', 128, 110)
('L', 128, 111)
('-', 129, 111)
('7', 130, 111)
('J', 130, 112)
('-', 129, 112)
('-', 128, 112)
('F', 127, 112)
('L', 127, 113)
('7', 128, 113)
('J', 128, 114)
('F', 127, 114)
('J', 127, 115)
('L', 126, 115)
('|', 126, 114)
('|', 126, 113)
('7', 126, 112)
('-', 125, 112)
('F', 124, 112)
('L', 124, 113)
('7', 125, 113)
('J', 125, 114)
('-', 124, 114)
('L', 123, 114)
('|', 123, 113)
('7', 123, 112)
('-', 122, 112)
('-', 121, 112)
('-', 120, 112)
('F', 119, 112)
('L', 119, 113)
('-', 120, 113)
('-', 121, 113)
('7', 122, 113)
('J', 122, 114)
('-', 121, 114)
('F', 120, 114)
('L', 120, 115)
('7', 121, 115)
('L', 121, 116)
('J', 122, 116)
('F', 122, 115)
('7', 123, 115)
('L', 123, 116)
('J', 124, 116)
('F', 124, 115)
('7', 125, 115)
('L', 125, 116)
('-', 126, 116)
('-', 127, 116)
('-', 128, 116)
('J', 129, 116)
('F', 129, 115)
('7', 130, 115)
('|', 130, 116)
('J', 130, 117)
('F', 129, 117)
('L', 129, 118)
('7', 130, 118)
('J', 130, 119)
('-', 129, 119)
('L', 128, 119)
('|', 128, 118)
('7', 128, 117)
('-', 127, 117)
('F', 126, 117)
('L', 126, 118)
('7', 127, 118)
('|', 127, 119)
('J', 127, 120)
('L', 126, 120)
('7', 126, 119)
('L', 125, 119)
('|', 125, 118)
('7', 125, 117)
('-', 124, 117)
('F', 123, 117)
('L', 123, 118)
('7', 124, 118)
('J', 124, 119)
('-', 123, 119)
('L', 122, 119)
('|', 122, 118)
('7', 122, 117)
('F', 121, 117)
('|', 121, 118)
('J', 121, 119)
('-', 120, 119)
('F', 119, 119)
('L', 119, 120)
('-', 120, 120)
('-', 121, 120)
('7', 122, 120)
('J', 122, 121)
('-', 121, 121)
('F', 120, 121)
('L', 120, 122)
('7', 121, 122)
('J', 121, 123)
('-', 120, 123)
('L', 119, 123)
('|', 119, 122)
('7', 119, 121)
('F', 118, 121)
('J', 118, 122)
('L', 117, 122)
('|', 117, 121)
('F', 117, 120)
('J', 118, 120)
('7', 118, 119)
('-', 117, 119)
('L', 116, 119)
('F', 116, 118)
('-', 117, 118)
('J', 118, 118)
('F', 118, 117)
('7', 119, 117)
('L', 119, 118)
('J', 120, 118)
('|', 120, 117)
('7', 120, 116)
('-', 119, 116)
('L', 118, 116)
('F', 118, 115)
('J', 119, 115)
('7', 119, 114)
('L', 118, 114)
('|', 118, 113)
('7', 118, 112)
('F', 117, 112)
('|', 117, 113)
('|', 117, 114)
('|', 117, 115)
('|', 117, 116)
('J', 117, 117)
('L', 116, 117)
('|', 116, 116)
('|', 116, 115)
('|', 116, 114)
('|', 116, 113)
('7', 116, 112)
('L', 115, 112)
('F', 115, 111)
('-', 116, 111)
('-', 117, 111)
('J', 118, 111)
('7', 118, 110)
('-', 117, 110)
('L', 116, 110)
('7', 116, 109)
('-', 115, 109)
('F', 114, 109)
('|', 114, 110)
('|', 114, 111)
('|', 114, 112)
('L', 114, 113)
('7', 115, 113)
('J', 115, 114)
('F', 114, 114)
('J', 114, 115)
('L', 113, 115)
('|', 113, 114)
('|', 113, 113)
('|', 113, 112)
('|', 113, 111)
('|', 113, 110)
('|', 113, 109)
('F', 113, 108)
('-', 114, 108)
('J', 115, 108)
('7', 115, 107)
('L', 114, 107)
('7', 114, 106)
('L', 113, 106)
('7', 113, 105)
('F', 112, 105)
('|', 112, 106)
('|', 112, 107)
('J', 112, 108)
('L', 111, 108)
('|', 111, 107)
('7', 111, 106)
('F', 110, 106)
('|', 110, 107)
('|', 110, 108)
('L', 110, 109)
('-', 111, 109)
('7', 112, 109)
('|', 112, 110)
('|', 112, 111)
('|', 112, 112)
('|', 112, 113)
('J', 112, 114)
('L', 111, 114)
('|', 111, 113)
('|', 111, 112)
('|', 111, 111)
('7', 111, 110)
('F', 110, 110)
('|', 110, 111)
('J', 110, 112)
('L', 109, 112)
('|', 109, 111)
('|', 109, 110)
('|', 109, 109)
('|', 109, 108)
('|', 109, 107)
('|', 109, 106)
('7', 109, 105)
('F', 108, 105)
('|', 108, 106)
('J', 108, 107)
('F', 107, 107)
('L', 107, 108)
('7', 108, 108)
('|', 108, 109)
('|', 108, 110)
('|', 108, 111)
('|', 108, 112)
('L', 108, 113)
('-', 109, 113)
('7', 110, 113)
('J', 110, 114)
('-', 109, 114)
('-', 108, 114)
('L', 107, 114)
('|', 107, 113)
('|', 107, 112)
('|', 107, 111)
('|', 107, 110)
('7', 107, 109)
('F', 106, 109)
('|', 106, 110)
('J', 106, 111)
('L', 105, 111)
('|', 105, 110)
('|', 105, 109)
('F', 105, 108)
('J', 106, 108)
('7', 106, 107)
('L', 105, 107)
('F', 105, 106)
('-', 106, 106)
('J', 107, 106)
('7', 107, 105)
('L', 106, 105)
('7', 106, 104)
('F', 105, 104)
('J', 105, 105)
('F', 104, 105)
('J', 104, 106)
('L', 103, 106)
('|', 103, 105)
('F', 103, 104)
('J', 104, 104)
('7', 104, 103)
('-', 103, 103)
('L', 102, 103)
('7', 102, 102)
('F', 101, 102)
('|', 101, 103)
('L', 101, 104)
('7', 102, 104)
('|', 102, 105)
('|', 102, 106)
('L', 102, 107)
('-', 103, 107)
('7', 104, 107)
('|', 104, 108)
('J', 104, 109)
('L', 103, 109)
('7', 103, 108)
('F', 102, 108)
('J', 102, 109)
('L', 101, 109)
('|', 101, 108)
('|', 101, 107)
('|', 101, 106)
('7', 101, 105)
('F', 100, 105)
('|', 100, 106)
('|', 100, 107)
('|', 100, 108)
('|', 100, 109)
('|', 100, 110)
('L', 100, 111)
('J', 101, 111)
('F', 101, 110)
('-', 102, 110)
('-', 103, 110)
('7', 104, 110)
('J', 104, 111)
('-', 103, 111)
('F', 102, 111)
('J', 102, 112)
('F', 101, 112)
('L', 101, 113)
('-', 102, 113)
('J', 103, 113)
('F', 103, 112)
('-', 104, 112)
('-', 105, 112)
('7', 106, 112)
('|', 106, 113)
('J', 106, 114)
('L', 105, 114)
('7', 105, 113)
('F', 104, 113)
('J', 104, 114)
('F', 103, 114)
('L', 103, 115)
('-', 104, 115)
('7', 105, 115)
('L', 105, 116)
('7', 106, 116)
('L', 106, 117)
('J', 107, 117)
('|', 107, 116)
('F', 107, 115)
('7', 108, 115)
('L', 108, 116)
('J', 109, 116)
('F', 109, 115)
('-', 110, 115)
('7', 111, 115)
('J', 111, 116)
('F', 110, 116)
('L', 110, 117)
('-', 111, 117)
('J', 112, 117)
('F', 112, 116)
('-', 113, 116)
('-', 114, 116)
('7', 115, 116)
('|', 115, 117)
('|', 115, 118)
('J', 115, 119)
('L', 114, 119)
('|', 114, 118)
('7', 114, 117)
('F', 113, 117)
('J', 113, 118)
('-', 112, 118)
('-', 111, 118)
('-', 110, 118)
('L', 109, 118)
('7', 109, 117)
('F', 108, 117)
('|', 108, 118)
('L', 108, 119)
('-', 109, 119)
('-', 110, 119)
('-', 111, 119)
('-', 112, 119)
('7', 113, 119)
('L', 113, 120)
('7', 114, 120)
('L', 114, 121)
('J', 115, 121)
('F', 115, 120)
('7', 116, 120)
('|', 116, 121)
('|', 116, 122)
('L', 116, 123)
('7', 117, 123)
('J', 117, 124)
('F', 116, 124)
('J', 116, 125)
('L', 115, 125)
('|', 115, 124)
('|', 115, 123)
('7', 115, 122)
('F', 114, 122)
('|', 114, 123)
('|', 114, 124)
('|', 114, 125)
('L', 114, 126)
('-', 115, 126)
('-', 116, 126)
('-', 117, 126)
('-', 118, 126)
('7', 119, 126)
('J', 119, 127)
('-', 118, 127)
('-', 117, 127)
('-', 116, 127)
('-', 115, 127)
('F', 114, 127)
('J', 114, 128)
('L', 113, 128)
('|', 113, 127)
('|', 113, 126)
('7', 113, 125)
('L', 112, 125)
('F', 112, 124)
('J', 113, 124)
('7', 113, 123)
('-', 112, 123)
('L', 111, 123)
('F', 111, 122)
('-', 112, 122)
('J', 113, 122)
('7', 113, 121)
('L', 112, 121)
('7', 112, 120)
('-', 111, 120)
('F', 110, 120)
('|', 110, 121)
('J', 110, 122)
('L', 109, 122)
('|', 109, 121)
('7', 109, 120)
('-', 108, 120)
('-', 107, 120)
('L', 106, 120)
('F', 106, 119)
('J', 107, 119)
('7', 107, 118)
('-', 106, 118)
('L', 105, 118)
('7', 105, 117)
('L', 104, 117)
('7', 104, 116)
('F', 103, 116)
('|', 103, 117)
('L', 103, 118)
('7', 104, 118)
('J', 104, 119)
('F', 103, 119)
('L', 103, 120)
('-', 104, 120)
('7', 105, 120)
('J', 105, 121)
('F', 104, 121)
('L', 104, 122)
('7', 105, 122)
('L', 105, 123)
('J', 106, 123)
('|', 106, 122)
('F', 106, 121)
('-', 107, 121)
('7', 108, 121)
('J', 108, 122)
('F', 107, 122)
('L', 107, 123)
('-', 108, 123)
('-', 109, 123)
('7', 110, 123)
('L', 110, 124)
('7', 111, 124)
('|', 111, 125)
('|', 111, 126)
('L', 111, 127)
('7', 112, 127)
('J', 112, 128)
('F', 111, 128)
('|', 111, 129)
('J', 111, 130)
('L', 110, 130)
('|', 110, 129)
('7', 110, 128)
('L', 109, 128)
('F', 109, 127)
('J', 110, 127)
('|', 110, 126)
('7', 110, 125)
('L', 109, 125)
('7', 109, 124)
('F', 108, 124)
('|', 108, 125)
('J', 108, 126)
('L', 107, 126)
('|', 107, 125)
('7', 107, 124)
('F', 106, 124)
('|', 106, 125)
('|', 106, 126)
('L', 106, 127)
('-', 107, 127)
('7', 108, 127)
('|', 108, 128)
('|', 108, 129)
('J', 108, 130)
('L', 107, 130)
('|', 107, 129)
('7', 107, 128)
('F', 106, 128)
('|', 106, 129)
('|', 106, 130)
('J', 106, 131)
('L', 105, 131)
('|', 105, 130)
('|', 105, 129)
('7', 105, 128)
('L', 104, 128)
('F', 104, 127)
('J', 105, 127)
('7', 105, 126)
('L', 104, 126)
('F', 104, 125)
('J', 105, 125)
('7', 105, 124)
('L', 104, 124)
('7', 104, 123)
('F', 103, 123)
('|', 103, 124)
('J', 103, 125)
('F', 102, 125)
('J', 102, 126)
('L', 101, 126)
('7', 101, 125)
('F', 100, 125)
('|', 100, 126)
('L', 100, 127)
('-', 101, 127)
('-', 102, 127)
('7', 103, 127)
('J', 103, 128)
('-', 102, 128)
('F', 101, 128)
('L', 101, 129)
('-', 102, 129)
('-', 103, 129)
('7', 104, 129)
('|', 104, 130)
('J', 104, 131)
('L', 103, 131)
('7', 103, 130)
('F', 102, 130)
('|', 102, 131)
('|', 102, 132)
('L', 102, 133)
('-', 103, 133)
('7', 104, 133)
('|', 104, 134)
('|', 104, 135)
('J', 104, 136)
('L', 103, 136)
('|', 103, 135)
('7', 103, 134)
('F', 102, 134)
('J', 102, 135)
('L', 101, 135)
('|', 101, 134)
('7', 101, 133)
('L', 100, 133)
('F', 100, 132)
('J', 101, 132)
('|', 101, 131)
('7', 101, 130)
('-', 100, 130)
('F', 99, 130)
('|', 99, 131)
('J', 99, 132)
('F', 98, 132)
('J', 98, 133)
('L', 97, 133)
('|', 97, 132)
('F', 97, 131)
('J', 98, 131)
('|', 98, 130)
('F', 98, 129)
('-', 99, 129)
('J', 100, 129)
('7', 100, 128)
('-', 99, 128)
('L', 98, 128)
('F', 98, 127)
('J', 99, 127)
('|', 99, 126)
('7', 99, 125)
('-', 98, 125)
('F', 97, 125)
('|', 97, 126)
('|', 97, 127)
('|', 97, 128)
('|', 97, 129)
('J', 97, 130)
('L', 96, 130)
('7', 96, 129)
('F', 95, 129)
('J', 95, 130)
('F', 94, 130)
('L', 94, 131)
('-', 95, 131)
('7', 96, 131)
('J', 96, 132)
('F', 95, 132)
('J', 95, 133)
('L', 94, 133)
('7', 94, 132)
('L', 93, 132)
('|', 93, 131)
('7', 93, 130)
('L', 92, 130)
('F', 92, 129)
('-', 93, 129)
('J', 94, 129)
('F', 94, 128)
('-', 95, 128)
('J', 96, 128)
('7', 96, 127)
('-', 95, 127)
('-', 94, 127)
('F', 93, 127)
('J', 93, 128)
('L', 92, 128)
('7', 92, 127)
('L', 91, 127)
('F', 91, 126)
('-', 92, 126)
('J', 93, 126)
('F', 93, 125)
('7', 94, 125)
('L', 94, 126)
('-', 95, 126)
('J', 96, 126)
('7', 96, 125)
('L', 95, 125)
('F', 95, 124)
('J', 96, 124)
('|', 96, 123)
('F', 96, 122)
('-', 97, 122)
('7', 98, 122)
('J', 98, 123)
('F', 97, 123)
('L', 97, 124)
('-', 98, 124)
('J', 99, 124)
('|', 99, 123)
('F', 99, 122)
('7', 100, 122)
('|', 100, 123)
('L', 100, 124)
('-', 101, 124)
('J', 102, 124)
('7', 102, 123)
('L', 101, 123)
('F', 101, 122)
('-', 102, 122)
('J', 103, 122)
('7', 103, 121)
('L', 102, 121)
('|', 102, 120)
('|', 102, 119)
('|', 102, 118)
('|', 102, 117)
('|', 102, 116)
('|', 102, 115)
('7', 102, 114)
('-', 101, 114)
('-', 100, 114)
('L', 99, 114)
('F', 99, 113)
('J', 100, 113)
('7', 100, 112)
('L', 99, 112)
('|', 99, 111)
('|', 99, 110)
('|', 99, 109)
('|', 99, 108)
('|', 99, 107)
('|', 99, 106)
('|', 99, 105)
('F', 99, 104)
('J', 100, 104)
('7', 100, 103)
('L', 99, 103)
('F', 99, 102)
('J', 100, 102)
('7', 100, 101)
('-', 99, 101)
('-', 98, 101)
('F', 97, 101)
('L', 97, 102)
('7', 98, 102)
('|', 98, 103)
('|', 98, 104)
('J', 98, 105)
('F', 97, 105)
('L', 97, 106)
('7', 98, 106)
('J', 98, 107)
('F', 97, 107)
('L', 97, 108)
('7', 98, 108)
('J', 98, 109)
('F', 97, 109)
('L', 97, 110)
('7', 98, 110)
('J', 98, 111)
('F', 97, 111)
('J', 97, 112)
('F', 96, 112)
('L', 96, 113)
('-', 97, 113)
('7', 98, 113)
('J', 98, 114)
('F', 97, 114)
('L', 97, 115)
('-', 98, 115)
('-', 99, 115)
('7', 100, 115)
('L', 100, 116)
('7', 101, 116)
('|', 101, 117)
('|', 101, 118)
('|', 101, 119)
('|', 101, 120)
('J', 101, 121)
('L', 100, 121)
('7', 100, 120)
('L', 99, 120)
('F', 99, 119)
('J', 100, 119)
('|', 100, 118)
('7', 100, 117)
('L', 99, 117)
('7', 99, 116)
('-', 98, 116)
('F', 97, 116)
('L', 97, 117)
('7', 98, 117)
('|', 98, 118)
('|', 98, 119)
('|', 98, 120)
('J', 98, 121)
('L', 97, 121)
('7', 97, 120)
('L', 96, 120)
('F', 96, 119)
('J', 97, 119)
('7', 97, 118)
('L', 96, 118)
('|', 96, 117)
('7', 96, 116)
('F', 95, 116)
('|', 95, 117)
('|', 95, 118)
('|', 95, 119)
('|', 95, 120)
('|', 95, 121)
('|', 95, 122)
('J', 95, 123)
('L', 94, 123)
('7', 94, 122)
('L', 93, 122)
('F', 93, 121)
('J', 94, 121)
('7', 94, 120)
('L', 93, 120)
('F', 93, 119)
('J', 94, 119)
('7', 94, 118)
('L', 93, 118)
('F', 93, 117)
('J', 94, 117)
('|', 94, 116)
('F', 94, 115)
('-', 95, 115)
('J', 96, 115)
('7', 96, 114)
('L', 95, 114)
('7', 95, 113)
('-', 94, 113)
('F', 93, 113)
('|', 93, 114)
('J', 93, 115)
('F', 92, 115)
('J', 92, 116)
('L', 91, 116)
('|', 91, 115)
('F', 91, 114)
('J', 92, 114)
('7', 92, 113)
('L', 91, 113)
('F', 91, 112)
('-', 92, 112)
('-', 93, 112)
('-', 94, 112)
('J', 95, 112)
('F', 95, 111)
('J', 96, 111)
('|', 96, 110)
('7', 96, 109)
('-', 95, 109)
('F', 94, 109)
('|', 94, 110)
('J', 94, 111)
('L', 93, 111)
('|', 93, 110)
('|', 93, 109)
('F', 93, 108)
('-', 94, 108)
('-', 95, 108)
('J', 96, 108)
('|', 96, 107)
('|', 96, 106)
('7', 96, 105)
('F', 95, 105)
('|', 95, 106)
('J', 95, 107)
('-', 94, 107)
('L', 93, 107)
('F', 93, 106)
('J', 94, 106)
('|', 94, 105)
('F', 94, 104)
('-', 95, 104)
('-', 96, 104)
('J', 97, 104)
('7', 97, 103)
('L', 96, 103)
('7', 96, 102)
('F', 95, 102)
('J', 95, 103)
('L', 94, 103)
('|', 94, 102)
('F', 94, 101)
('-', 95, 101)
('J', 96, 101)
('F', 96, 100)
('-', 97, 100)
('-', 98, 100)
('-', 99, 100)
('J', 100, 100)
('7', 100, 99)
('L', 99, 99)
('7', 99, 98)
('F', 98, 98)
('J', 98, 99)
('-', 97, 99)
('L', 96, 99)
('F', 96, 98)
('J', 97, 98)
('7', 97, 97)
('L', 96, 97)
('F', 96, 96)
('J', 97, 96)
('F', 97, 95)
('J', 98, 95)
('|', 98, 94)
('7', 98, 93)
('F', 97, 93)
('J', 97, 94)
('F', 96, 94)
('J', 96, 95)
('L', 95, 95)
('|', 95, 94)
('|', 95, 93)
('7', 95, 92)
('F', 94, 92)
('|', 94, 93)
('J', 94, 94)
('F', 93, 94)
('L', 93, 95)
('7', 94, 95)
('L', 94, 96)
('7', 95, 96)
('|', 95, 97)
('|', 95, 98)
('|', 95, 99)
('J', 95, 100)
('L', 94, 100)
('|', 94, 99)
('|', 94, 98)
('7', 94, 97)
('F', 93, 97)
('|', 93, 98)
('|', 93, 99)
('|', 93, 100)
('J', 93, 101)
('L', 92, 101)
('|', 92, 100)
('7', 92, 99)
('L', 91, 99)
('F', 91, 98)
('J', 92, 98)
('|', 92, 97)
('|', 92, 96)
('|', 92, 95)
('|', 92, 94)
('|', 92, 93)
('F', 92, 92)
('J', 93, 92)
('|', 93, 91)
('7', 93, 90)
('F', 92, 90)
('J', 92, 91)
('F', 91, 91)
('|', 91, 92)
('|', 91, 93)
('|', 91, 94)
('|', 91, 95)
('|', 91, 96)
('J', 91, 97)
('L', 90, 97)
('|', 90, 96)
('|', 90, 95)
('|', 90, 94)
('|', 90, 93)
('|', 90, 92)
('|', 90, 91)
('F', 90, 90)
('J', 91, 90)
('7', 91, 89)
('L', 90, 89)
('|', 90, 88)
('|', 90, 87)
('7', 90, 86)
('F', 89, 86)
('|', 89, 87)
('|', 89, 88)
('|', 89, 89)
('|', 89, 90)
('|', 89, 91)
('|', 89, 92)
('|', 89, 93)
('|', 89, 94)
('|', 89, 95)
('|', 89, 96)
('|', 89, 97)
('L', 89, 98)
('7', 90, 98)
('J', 90, 99)
('F', 89, 99)
('L', 89, 100)
('-', 90, 100)
('7', 91, 100)
('J', 91, 101)
('F', 90, 101)
('L', 90, 102)
('-', 91, 102)
('-', 92, 102)
('7', 93, 102)
('J', 93, 103)
('F', 92, 103)
('L', 92, 104)
('7', 93, 104)
('J', 93, 105)
('F', 92, 105)
('|', 92, 106)
('|', 92, 107)
('|', 92, 108)
('|', 92, 109)
('|', 92, 110)
('J', 92, 111)
('L', 91, 111)
('|', 91, 110)
('|', 91, 109)
('|', 91, 108)
('|', 91, 107)
('|', 91, 106)
('|', 91, 105)
('|', 91, 104)
('7', 91, 103)
('F', 90, 103)
('|', 90, 104)
('|', 90, 105)
('|', 90, 106)
('|', 90, 107)
('|', 90, 108)
('|', 90, 109)
('J', 90, 110)
('L', 89, 110)
('|', 89, 109)
('|', 89, 108)
('|', 89, 107)
('|', 89, 106)
('|', 89, 105)
('|', 89, 104)
('|', 89, 103)
('|', 89, 102)
('7', 89, 101)
('F', 88, 101)
('|', 88, 102)
('|', 88, 103)
('|', 88, 104)
('|', 88, 105)
('|', 88, 106)
('|', 88, 107)
('|', 88, 108)
('|', 88, 109)
('|', 88, 110)
('L', 88, 111)
('7', 89, 111)
('L', 89, 112)
('7', 90, 112)
('J', 90, 113)
('F', 89, 113)
('L', 89, 114)
('7', 90, 114)
('|', 90, 115)
('|', 90, 116)
('L', 90, 117)
('-', 91, 117)
('7', 92, 117)
('J', 92, 118)
('-', 91, 118)
('F', 90, 118)
('L', 90, 119)
('7', 91, 119)
('L', 91, 120)
('7', 92, 120)
('J', 92, 121)
('F', 91, 121)
('L', 91, 122)
('7', 92, 122)
('J', 92, 123)
('F', 91, 123)
('|', 91, 124)
